Estimate,Std. Error,df,t value,Pr(>|t|),Std_Coefficient,CI_low,CI_high,std_SE,var,between_var,within_var,between_var_std,within_var_std,n_group,n_all,vpc,type,x,y,m,model_spe,factor_no,intervention_no,moderation_no,ame_no,SE_no,z_no,p_no,lower_no,upper_no,factor_yes,intervention_yes,moderation_yes,ame_yes,SE_yes,z_yes,p_yes,lower_yes,upper_yes
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,prepost_b_daPost,MO,No,0.01201344,0.007455695,1.611310549,0.107112053,-0.002599454,0.026626333,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.007332522,0.01911632,0.383573928,0.701294267,-0.030134777,0.044799821
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.015681166,0.032817671,0.477826888,0.632773422,-0.048640288,0.080002619
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.007146824,0.006391131,1.118240817,0.263464156,-0.005379563,0.019673212
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_professional_help,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.07365412,0.0245711,223.4806924,2.997591455,0.00302888,-0.105063359,-0.261506472,0.051379754,0.079818795,(Intercept),0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.021519622,0.032860615,152.1620377,0.654875817,0.513536444,0.069905846,-0.139315881,0.279127574,0.106746957,interventionC+M,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.024399061,0.031861306,182.5740543,0.765789707,0.444790324,0.079261843,-0.123597521,0.282121207,0.103500817,interventionMO,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.027004918,0.030075972,4168.243469,0.897890126,0.369295989,0.087725393,-0.103768376,0.279219162,0.09770198,prepost_b_daPost,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.024451454,0.026485834,155.5975632,0.923189854,0.357337645,0.079431085,-0.089202783,0.248064952,0.086038637,moderationYes,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.004758603,0.038823768,2757.44219,-0.122569336,0.90245707,-0.015457752,-0.262648606,0.231733102,0.126119174,interventionC+M:prepost_b_daPost,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.01352555,0.035677943,3103.275814,0.379101172,0.704638672,0.043938472,-0.183223098,0.271100041,0.115900039,interventionMO:prepost_b_daPost,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.01011578,0.035410582,119.5738369,0.285671103,0.775624317,0.032861424,-0.192595519,0.258318367,0.115030322,interventionC+M:moderationYes,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.015103314,0.03498016,115.0679164,0.431768017,0.666717967,0.049061062,-0.173655364,0.271777488,0.113632083,interventionMO:moderationYes,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.019423079,0.031297874,3714.426196,-0.620587805,0.53490894,-0.063095397,-0.262369032,0.136178238,0.101671344,prepost_b_daPost:moderationYes,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.002081303,0.040504478,2630.663565,-0.051384526,0.959023016,-0.006762256,-0.264654217,0.251129706,0.131578983,interventionC+M:prepost_b_daPost:moderationYes,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.034058876,0.037286353,2782.139386,-0.913440806,0.361089902,-0.110641491,-0.348043823,0.126760841,0.121124975,interventionMO:prepost_b_daPost:moderationYes,0.003476319,0.000439563,0.058960317,0.020965765,1863,164855,0.887748589,comment|video|creator,treatment,cm_seek_wb_info,largefollow,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,prepost_b_daPost,Control,No,0.027004918,0.030075972,0.897890126,0.369244129,-0.031942904,0.08595274,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,prepost_b_daPost,C+M,No,0.022246315,0.024550374,0.906149731,0.364856606,-0.025871534,0.070364163,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,prepost_b_daPost,MO,No,0.040530468,0.019192487,2.111788268,0.034704614,0.002913886,0.078147051,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.007581839,0.008659841,0.875517077,0.381292623,-0.009391138,0.024554816
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.000741932,0.007637731,0.097140389,0.922614907,-0.014227746,0.015711611
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.012951487,0.006508734,-1.989862656,0.046606067,-0.025708372,-0.000194603
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,largefollow,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.085945224,0.01336605,51.24046716,6.430114168,4.24E-08,-0.065135676,-0.150237375,0.019966023,0.043419713,(Intercept),0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.03650398,0.015991495,46.51688764,2.282712082,0.027064288,0.118583445,0.016765518,0.220401372,0.051948495,interventionC+M,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.052686137,0.016933336,37.77742817,3.111385629,0.003537301,0.171151301,0.06333667,0.278965932,0.055008072,interventionMO,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.002620249,0.013848831,1255.340985,0.189203597,0.849963833,0.008511884,-0.079663666,0.096687434,0.044988022,prepost_b_daPost,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.017355732,0.017785168,45.98784622,0.975854258,0.334242235,0.056380212,-0.056858035,0.16961846,0.057775254,moderationYes,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
3.36E-05,0.015864099,1276.291673,0.002118419,0.998310078,0.000109187,-0.100897576,0.101115951,0.051534632,interventionC+M:prepost_b_daPost,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.008461694,0.015431021,1171.695748,-0.548356048,0.583551909,-0.027487871,-0.125737226,0.070761484,0.050127775,interventionMO:prepost_b_daPost,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.008457607,0.026767946,69.05386796,-0.315960248,0.752985716,-0.027474586,-0.197906215,0.142957043,0.086955872,interventionC+M:moderationYes,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.030971878,0.026808461,40.28808294,-1.155302366,0.254772736,-0.100612378,-0.271301979,0.070077223,0.087087492,interventionMO:moderationYes,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.00986003,0.017348346,1280.197191,0.568355644,0.569893179,0.032030396,-0.078426577,0.142487368,0.05635622,prepost_b_daPost:moderationYes,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.007349746,0.029371771,1252.551129,-0.250231626,0.802449264,-0.023875732,-0.210885896,0.163134431,0.095414402,interventionC+M:prepost_b_daPost:moderationYes,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.017435773,0.02381071,1160.708825,-0.732266004,0.464154056,-0.056640227,-0.208243084,0.094962631,0.07734925,interventionMO:prepost_b_daPost:moderationYes,0.003507637,0.000375384,0.05922531,0.019374835,1863,164855,0.903326775,comment|video|creator,treatment,cm_seek_wb_info,engagement_large,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,prepost_b_daPost,Control,No,0.002620249,0.013848831,0.189203597,0.849933248,-0.024522962,0.029763459,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,prepost_b_daPost,C+M,No,0.002653855,0.007738184,0.342955834,0.731631687,-0.012512707,0.017820418,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,prepost_b_daPost,MO,No,-0.005841445,0.006806341,-0.858235713,0.390762319,-0.019181628,0.007498738,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.012480279,0.010448684,1.194435543,0.23230764,-0.007998765,0.032959323
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.00516414,0.02240215,0.230519827,0.817687859,-0.038743268,0.049071548
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.013417188,0.01482088,-0.905289507,0.365312034,-0.042465579,0.015631204
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.09851495,0.01059423,53.38829163,9.298925333,9.36E-13,-0.024303794,-0.091758558,0.04315097,0.034416076,(Intercept),0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.029802873,0.013360982,52.62022895,2.230589899,0.02999581,0.096815996,0.011744965,0.181887027,0.043404066,interventionC+M,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.038802986,0.014308654,39.23368971,2.711854382,0.009880144,0.126052568,0.034947315,0.217157821,0.046482785,interventionMO,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.010741272,0.00989696,1290.262356,1.085310307,0.277986977,0.034892744,-0.028121244,0.097906732,0.032150349,prepost_b_daPost,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.01209867,0.01956776,39.93181385,-0.618296126,0.539891058,-0.039301649,-0.16389236,0.085289062,0.06356739,moderationYes,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.009279555,0.012402865,1295.016514,-0.748178366,0.454488426,-0.030144209,-0.109113309,0.048824892,0.040290802,interventionC+M:prepost_b_daPost,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.018908757,0.011847212,1156.242292,-1.596051282,0.110750606,-0.061424988,-0.136856228,0.014006251,0.038485751,interventionMO:prepost_b_daPost,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.046976357,0.039006268,54.96792115,-1.20432841,0.233622877,-0.152604183,-0.400961858,0.095753493,0.126714498,interventionC+M:moderationYes,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.015960885,0.032678288,40.53812645,-0.488424761,0.627880798,-0.051850463,-0.259917726,0.156216799,0.106157938,interventionMO:moderationYes,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.004862288,0.01835675,1306.340466,-0.264877397,0.791145698,-0.015795213,-0.132672717,0.101082292,0.059632038,prepost_b_daPost:moderationYes,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.028263611,0.039798956,3056.446211,0.710159613,0.47765934,0.091814436,-0.161585638,0.345214509,0.129287178,interventionC+M:prepost_b_daPost:moderationYes,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.014889149,0.027750725,1067.441691,0.536531909,0.591702785,0.048367701,-0.128321218,0.225056621,0.090148402,interventionMO:prepost_b_daPost:moderationYes,0.003504677,0.000397334,0.059200314,0.019933235,1863,164855,0.89817203,comment|video|creator,treatment,cm_seek_wb_info,lgbtq,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,prepost_b_daPost,Control,No,0.010741272,0.00989696,1.085310307,0.277784242,-0.008656412,0.030138957,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,prepost_b_daPost,C+M,No,0.001461717,0.007475376,0.195537622,0.844972088,-0.01318975,0.016113185,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,prepost_b_daPost,MO,No,-0.008167485,0.006512036,-1.254213732,0.20976433,-0.020930841,0.004595871,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.005878984,0.015460287,0.380263591,0.703749759,-0.024422621,0.036180589
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.02486304,0.034512395,0.720409015,0.471273201,-0.04278001,0.092506091
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.001859376,0.019766787,0.094065684,0.92505698,-0.036882813,0.040601566
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.088409079,0.013519893,59.27445618,6.539184979,1.59E-08,-0.057131944,-0.143213457,0.028949569,0.043919624,(Intercept),0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.025024415,0.021004375,92.58091396,1.191390582,0.236545631,0.081291764,-0.052443442,0.21502697,0.068233001,interventionC+M,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.035915247,0.024458642,18.29338679,1.468407267,0.158979244,0.116670596,-0.039059078,0.27240027,0.079454792,interventionMO,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.00443747,0.014241413,1182.017919,0.311589196,0.755407694,0.014414996,-0.076259838,0.105089831,0.046263181,prepost_b_daPost,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.012703982,0.018120384,48.60682155,0.701087941,0.486591132,0.041268867,-0.074104177,0.156641912,0.058864447,moderationYes,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.009736514,0.021839986,1137.848989,-0.445811377,0.655818315,-0.031628473,-0.170683313,0.107426368,0.07094713,interventionC+M:prepost_b_daPost,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.018941862,0.016317818,1059.696009,-1.160808504,0.245981211,-0.061532712,-0.165427952,0.042362528,0.05300836,interventionMO:prepost_b_daPost,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.005236656,0.025951842,65.36576613,0.201783581,0.840712583,0.017011942,-0.148224051,0.182247935,0.084305008,interventionC+M:moderationYes,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.007786826,0.029340267,22.93419447,-0.265397258,0.793074466,-0.025295365,-0.212106404,0.161515674,0.095312806,interventionMO:moderationYes,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.006594428,0.017567935,1239.01985,0.375367277,0.707451586,0.021422092,-0.090432651,0.133276835,0.057069376,prepost_b_daPost:moderationYes,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.004161892,0.025477305,1205.608155,0.163356853,0.870264851,0.013519247,-0.148694344,0.175732839,0.08276295,interventionC+M:prepost_b_daPost:moderationYes,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
0.010952497,0.021615437,1151.984537,0.506697911,0.612463763,0.035579409,-0.102045684,0.173204502,0.070217659,interventionMO:prepost_b_daPost:moderationYes,0.00348843,0.00041329,0.059062935,0.020329524,1863,164855,0.894075028,comment|video|creator,treatment,cm_seek_wb_info,licensed,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,prepost_b_daPost,Control,No,0.00443747,0.014241413,0.311589196,0.755352746,-0.023475186,0.032350127,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,prepost_b_daPost,C+M,No,-0.005299044,0.016557993,-0.320029347,0.748946083,-0.037752114,0.027154027,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,prepost_b_daPost,MO,No,-0.014504392,0.007965761,-1.820842012,0.068630876,-0.030116996,0.001108212,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,,,,,,,,,,prepost_b_daPost,Control,Yes,0.011031898,0.010286617,1.072451559,0.28351726,-0.0091295,0.031193297
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.005457277,0.008142089,0.670255084,0.502695195,-0.010500925,0.021415478
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.003042533,0.009754046,0.311925191,0.755097377,-0.016075046,0.022160112
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_seek_wb_info,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.092930164,0.009877417,47.29218131,9.408346513,2.08E-12,-0.042445137,-0.105334902,0.020444628,0.032086969,(Intercept),0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
0.031641126,0.013108153,48.26516182,2.413850801,0.019626757,0.102786562,0.019326623,0.1862465,0.042582071,interventionC+M,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
0.034704748,0.014867049,50.5190363,2.334340015,0.023593123,0.112738672,0.018079803,0.207397541,0.048295874,interventionMO,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
0.007114392,0.008807005,1251.558832,0.8078106,0.419353127,0.02311111,-0.032963142,0.079185362,0.028609628,prepost_b_daPost,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
0.014063613,0.030644266,50.43578172,0.458931321,0.648255236,0.045685854,-0.14942694,0.240798649,0.099548442,moderationYes,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.003853155,0.011523483,1292.892289,-0.334374136,0.738151485,-0.012516944,-0.085887022,0.060853133,0.037434126,interventionC+M:prepost_b_daPost,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.003503296,0.013114859,1246.034664,-0.267124173,0.78941776,-0.011380452,-0.094882834,0.07212193,0.042603726,interventionMO:prepost_b_daPost,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.007606119,0.043805876,75.42331965,-0.173632397,0.862619539,-0.024708695,-0.303621627,0.254204236,0.142304086,interventionC+M:moderationYes,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.012264224,0.040001787,28.27148524,-0.306591911,0.761400734,-0.039840468,-0.294533094,0.214852159,0.129946651,interventionMO:moderationYes,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
0.017111294,0.027118147,1663.17903,0.630990504,0.528133433,0.055586217,-0.117075169,0.228247603,0.088093516,prepost_b_daPost:moderationYes,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.033857109,0.050755024,1322.005218,-0.667069125,0.504844391,-0.109984995,-0.433142573,0.213172583,0.164878135,interventionC+M:prepost_b_daPost:moderationYes,0.003479828,0.000495426,0.058990068,0.022258177,1863,164855,0.875372403,comment|video|creator,treatment,cm_seek_wb_info,coaching,moderation,,,,,,,,,,,,,,,,,,
